ELEMENTO		Valor		Fecha de Recoleccion	
PLA_A05			48		16/07/2004 17:00
PLA_A05			50		16/07/2004 18:00
PLA_A05			49		16/07/2004 19:00
PLA_A05			51		16/07/2004 20:00
PLA_A05			48		16/07/2004 21:00
PLA_A05			49		16/07/2004 22:00
PLA_A05			44		16/07/2004 23:00
PLA_A05			42		17/07/2004 00:00
PLA_A05			40		17/07/2004 01:00
PLA_A05			39		17/07/2004 02:00
PLA_A05			38		17/07/2004 03:00
PLA_A05			39		17/07/2004 04:00
PLA_A05			39		17/07/2004 05:00
PLA_A05			40		17/07/2004 06:00
PLA_A05			38		17/07/2004 07:00
PLA_A05			39		17/07/2004 08:00
PLA_A05			42		17/07/2004 09:00
PLA_A05			44		17/07/2004 10:00
PLA_A05			45		17/07/2004 11:00
PLA_A05			43		17/07/2004 12:00
PLA_A05			43		17/07/2004 13:00
PLA_A05			45		17/07/2004 14:00
PLA_A05			43		17/07/2004 15:00
PLA_A05			44		17/07/2004 16:00
PLA_A05			44		17/07/2004 17:00
PLA_A05			42		17/07/2004 18:00
PLA_A05			43		17/07/2004 19:00
PLA_A05			47		17/07/2004 20:00
PLA_A05			47		17/07/2004 21:00
PLA_A05			47		17/07/2004 22:00
PLA_A05			43		17/07/2004 23:00
PLA_A05			41		18/07/2004 00:00
PLA_A05			39		18/07/2004 01:00
PLA_A05			38		18/07/2004 05:00
PLA_A05			38		18/07/2004 06:00
PLA_A05			35		18/07/2004 07:00
PLA_A05			37		18/07/2004 08:00
PLA_A05			39		18/07/2004 09:00
PLA_A05			43		18/07/2004 10:00
PLA_A05			44		18/07/2004 11:00
PLA_A05			45		18/07/2004 12:00
PLA_A05			45		18/07/2004 13:00
PLA_A05			45		18/07/2004 14:00
PLA_A05			44		18/07/2004 15:00
PLA_A05			45		18/07/2004 16:00
PLA_A05			44		18/07/2004 17:00
PLA_A05			44		18/07/2004 18:00
PLA_A05			45		18/07/2004 19:00
PLA_A05			49		18/07/2004 20:00
PLA_A05			48		18/07/2004 21:00
PLA_A05			46		18/07/2004 22:00
PLA_A05			42		18/07/2004 23:00
PLA_A05			40		19/07/2004 00:00
PLA_A05			40		19/07/2004 01:00
PLA_A05			38		19/07/2004 02:00
PLA_A05			37		19/07/2004 03:00
PLA_A05			38		19/07/2004 04:00
PLA_A05			38		19/07/2004 05:00
PLA_A05			39		19/07/2004 06:00
PLA_A05			36		19/07/2004 07:00
PLA_A05			38		19/07/2004 08:00
PLA_A05			43		19/07/2004 09:00
PLA_A05			46		19/07/2004 10:00
PLA_A05			47		19/07/2004 11:00
PLA_A05			47		19/07/2004 12:00
PLA_A05			47		19/07/2004 13:00
PLA_A05			42		19/07/2004 14:00
PLA_A05			46		19/07/2004 15:00
PLA_A05			47		19/07/2004 16:00
PLA_A05			47		19/07/2004 17:00
PLA_A05			45		19/07/2004 18:00
PLA_A05			44		19/07/2004 19:00
PLA_A05			50		19/07/2004 20:00
PLA_A05			49		19/07/2004 21:00
PLA_A05			48		19/07/2004 22:00
PLA_A05			41		19/07/2004 23:00
PLA_A05			41		20/07/2004 00:00
PLA_A05			40		20/07/2004 01:00
PLA_A05			38		20/07/2004 02:00
PLA_A05			37		20/07/2004 03:00
PLA_A05			39		20/07/2004 04:00
PLA_A05			39		20/07/2004 05:00
PLA_A05			40		20/07/2004 06:00
PLA_A05			38		20/07/2004 07:00
PLA_A05			39		20/07/2004 08:00
PLA_A05			42		20/07/2004 09:00
PLA_A05			46		20/07/2004 10:00
PLA_A05			48		20/07/2004 11:00
PLA_A05			47		20/07/2004 12:00
PLA_A05			47		20/07/2004 13:00
PLA_A05			50		20/07/2004 14:00
PLA_A05			49		20/07/2004 15:00
PLA_A05			49		20/07/2004 16:00
PLA_A05			49		20/07/2004 17:00
PLA_A05			48		20/07/2004 18:00
PLA_A05			48		20/07/2004 19:00
PLA_A05			26		20/07/2004 20:00
PLA_A05			1		20/07/2004 21:00
PLA_A05			1		20/07/2004 22:00
PLA_A05			15		20/07/2004 23:00
PLA_A05			21		21/07/2004 00:00
PLA_A05			40		22/07/2004 01:00
PLA_A05			43		22/07/2004 09:00
PLA_A05			47		22/07/2004 10:00
PLA_A05			49		22/07/2004 11:00
PLA_A05			49		22/07/2004 12:00
PLA_A05			49		22/07/2004 14:00
PLA_A05			50		22/07/2004 15:00
PLA_A05			50		22/07/2004 16:00
PLA_A05			48		22/07/2004 17:00
PLA_A05			46		22/07/2004 18:00
PLA_A05			46		22/07/2004 19:00
PLA_A05			51		22/07/2004 20:00
PLA_A05			49		22/07/2004 21:00
PLA_A05			48		22/07/2004 22:00
PLA_A05			44		22/07/2004 23:00
PLA_A05			40		23/07/2004 00:00
PLA_A05			41		23/07/2004 01:00
PLA_A05			40		23/07/2004 02:00
PLA_A05			40		23/07/2004 03:00
PLA_A05			39		23/07/2004 04:00
PLA_A05			39		23/07/2004 05:00
PLA_A05			39		23/07/2004 06:00
PLA_A05			38		23/07/2004 07:00
PLA_A05			39		23/07/2004 08:00
PLA_A05			43		23/07/2004 09:00
PLA_A05			46		23/07/2004 10:00
PLA_A05			48		23/07/2004 11:00
PLA_A05			48		23/07/2004 12:00
PLA_A05			49		23/07/2004 13:00
PLA_A05			51		23/07/2004 14:00
PLA_A05			49		23/07/2004 15:00
PLA_A05			50		23/07/2004 16:00
PLA_A05			48		23/07/2004 17:00
PLA_A05			46		23/07/2004 18:00
PLA_A05			47		23/07/2004 19:00
PLA_A05			51		23/07/2004 20:00
PLA_A05			50		23/07/2004 21:00
PLA_A05			49		23/07/2004 22:00
PLA_A05			45		23/07/2004 23:00
PLA_A05			42		24/07/2004 00:00
PLA_A05			40		24/07/2004 01:00
PLA_A05			39		24/07/2004 02:00
PLA_A05			39		24/07/2004 03:00
PLA_A05			39		24/07/2004 04:00
PLA_A05			38		24/07/2004 05:00
PLA_A05			37		24/07/2004 06:00
PLA_A05			38		24/07/2004 07:00
PLA_A05			38		24/07/2004 08:00
PLA_A05			40		24/07/2004 09:00
PLA_A05			44		24/07/2004 10:00
PLA_A05			45		24/07/2004 11:00
PLA_A05			44		24/07/2004 12:00
PLA_A05			43		24/07/2004 13:00
PLA_A05			45		24/07/2004 14:00
PLA_A05			46		24/07/2004 15:00
PLA_A05			46		24/07/2004 16:00
PLA_A05			47		24/07/2004 17:00
PLA_A05			45		24/07/2004 18:00
PLA_A05			48		24/07/2004 19:00
PLA_A05			52		24/07/2004 20:00
PLA_A05			50		24/07/2004 21:00
PLA_A05			49		24/07/2004 22:00
PLA_A05			46		24/07/2004 23:00
PLA_A05			42		25/07/2004 00:00
PLA_A05			42		25/07/2004 01:00
PLA_A05			41		25/07/2004 02:00
PLA_A05			41		25/07/2004 03:00
PLA_A05			40		25/07/2004 04:00
PLA_A05			40		25/07/2004 05:00
PLA_A05			39		25/07/2004 06:00
PLA_A05			37		25/07/2004 07:00
PLA_A05			38		25/07/2004 08:00
PLA_A05			41		25/07/2004 09:00
PLA_A05			44		25/07/2004 10:00
PLA_A05			45		25/07/2004 11:00
PLA_A05			44		25/07/2004 12:00
PLA_A05			45		25/07/2004 13:00
PLA_A05			45		25/07/2004 14:00
PLA_A05			45		25/07/2004 15:00
PLA_A05			46		25/07/2004 16:00
PLA_A05			45		25/07/2004 17:00
PLA_A05			45		25/07/2004 18:00
PLA_A05			48		25/07/2004 19:00
PLA_A05			52		25/07/2004 20:00
PLA_A05			50		25/07/2004 21:00
PLA_A05			48		25/07/2004 22:00
PLA_A05			44		25/07/2004 23:00
PLA_A05			40		26/07/2004 00:00
PLA_A05			40		26/07/2004 01:00
PLA_A05			37		26/07/2004 02:00
PLA_A05			39		26/07/2004 03:00
PLA_A05			38		26/07/2004 04:00
PLA_A05			38		26/07/2004 05:00
PLA_A05			39		26/07/2004 06:00
PLA_A05			38		26/07/2004 07:00
PLA_A05			39		26/07/2004 08:00
PLA_A05			43		26/07/2004 09:00
PLA_A05			45		26/07/2004 10:00
PLA_A05			76		27/07/2004 07:00
PLA_A05			76		27/07/2004 08:00
PLA_A05			80		27/07/2004 09:00
PLA_A05			82		27/07/2004 10:00
PLA_A05			85		27/07/2004 11:00
PLA_A05			86		27/07/2004 12:00
PLA_A05			48		27/07/2004 13:00
PLA_A05			47		27/07/2004 14:00
PLA_A05			46		27/07/2004 15:00
PLA_A05			45		27/07/2004 16:00
PLA_A05			45		27/07/2004 17:00
PLA_A05			43		27/07/2004 18:00
PLA_A05			46		27/07/2004 19:00
PLA_A05			48		27/07/2004 20:00
PLA_A05			50		27/07/2004 21:00
PLA_A05			47		27/07/2004 22:00
PLA_A05			43		27/07/2004 23:00
PLA_A05			41		28/07/2004 00:00
PLA_A05			40		28/07/2004 01:00
PLA_A05			38		28/07/2004 02:00
PLA_A05			39		28/07/2004 03:00
PLA_A05			38		28/07/2004 04:00
PLA_A05			38		28/07/2004 05:00
PLA_A05			40		28/07/2004 06:00
PLA_A05			38		28/07/2004 07:00
PLA_A05			40		28/07/2004 08:00
PLA_A05			43		28/07/2004 09:00
PLA_A05			46		28/07/2004 10:00
PLA_A05			50		28/07/2004 11:00
PLA_A05			50		28/07/2004 12:00
PLA_A05			50		28/07/2004 13:00
PLA_A05			50		28/07/2004 15:00
PLA_A05			51		28/07/2004 16:00
PLA_A05			49		28/07/2004 17:00
PLA_A05			49		28/07/2004 18:00
PLA_A05			47		28/07/2004 19:00
PLA_A05			52		28/07/2004 20:00
PLA_A05			53		28/07/2004 21:00
PLA_A05			48		28/07/2004 22:00
PLA_A05			43		28/07/2004 23:00
PLA_A05			42		29/07/2004 00:00
PLA_A05			40		29/07/2004 01:00
PLA_A05			38		29/07/2004 02:00
PLA_A05			39		29/07/2004 03:00
PLA_A05			38		29/07/2004 04:00
PLA_A05			38		29/07/2004 05:00
PLA_A05			39		29/07/2004 06:00
PLA_A05			40		29/07/2004 07:00
PLA_A05			41		29/07/2004 08:00
PLA_A05			44		29/07/2004 09:00
PLA_A05			45		29/07/2004 10:00
PLA_A05			45		29/07/2004 11:00
PLA_A05			47		29/07/2004 12:00
PLA_A05			46		29/07/2004 13:00
PLA_A05			46		29/07/2004 14:00
PLA_A05			46		29/07/2004 15:00
PLA_A05			46		29/07/2004 16:00
PLA_A05			45		29/07/2004 17:00
PLA_A05			45		29/07/2004 18:00
PLA_A05			46		29/07/2004 19:00
PLA_A05			48		29/07/2004 20:00
PLA_A05			50		29/07/2004 21:00
PLA_A05			47		29/07/2004 22:00
PLA_A05			42		29/07/2004 23:00
PLA_A05			41		30/07/2004 00:00
PLA_A05			39		30/07/2004 01:00
PLA_A05			40		30/07/2004 02:00
PLA_A05			39		30/07/2004 03:00
PLA_A05			37		30/07/2004 04:00
PLA_A05			37		30/07/2004 05:00
PLA_A05			40		30/07/2004 06:00
PLA_A05			40		30/07/2004 07:00
PLA_A05			41		30/07/2004 08:00
PLA_A05			44		30/07/2004 09:00
PLA_A05			46		30/07/2004 10:00
PLA_A05			46		30/07/2004 11:00
PLA_A05			46		30/07/2004 12:00
PLA_A05			46		30/07/2004 13:00
PLA_A05			44		30/07/2004 14:00
PLA_A05			41		30/07/2004 15:00
PLA_A05			43		30/07/2004 16:00
PLA_A05			44		30/07/2004 17:00
PLA_A05			43		30/07/2004 18:00
PLA_A05			46		30/07/2004 19:00
PLA_A05			49		30/07/2004 20:00
PLA_A05			51		30/07/2004 21:00
PLA_A05			47		30/07/2004 22:00
PLA_A05			43		30/07/2004 23:00
PLA_A05			42		31/07/2004 00:00
PLA_A05			41		31/07/2004 01:00
PLA_A05			39		31/07/2004 02:00
PLA_A05			39		31/07/2004 03:00
PLA_A05			39		31/07/2004 04:00
PLA_A05			37		31/07/2004 05:00
PLA_A05			39		31/07/2004 06:00
PLA_A05			38		31/07/2004 07:00
PLA_A05			38		31/07/2004 08:00
PLA_A05			40		31/07/2004 09:00
PLA_A05			45		31/07/2004 10:00
PLA_A05			44		31/07/2004 11:00
PLA_A05			46		31/07/2004 12:00
PLA_A05			45		31/07/2004 13:00
PLA_A05			45		31/07/2004 14:00
PLA_A05			45		31/07/2004 15:00
PLA_A05			45		31/07/2004 16:00
PLA_A05			45		31/07/2004 17:00
PLA_A05			44		31/07/2004 18:00
PLA_A05			47		31/07/2004 19:00
PLA_A05			52		31/07/2004 20:00
PLA_A05			51		31/07/2004 21:00
PLA_A05			48		31/07/2004 22:00
PLA_A05			44		31/07/2004 23:00
