ELEMENTO		Valor		Fecha de Recoleccion	
PLA_A01			19		06/07/2004 10:00
PLA_A01			19		06/07/2004 11:00
PLA_A01			19		06/07/2004 12:00
PLA_A01			19		06/07/2004 13:00
PLA_A01			19		06/07/2004 14:00
PLA_A01			18		06/07/2004 15:00
PLA_A01			17		06/07/2004 16:00
PLA_A01			16		06/07/2004 17:00
PLA_A01			16		06/07/2004 18:00
PLA_A01			19		06/07/2004 19:00
PLA_A01			24		06/07/2004 20:00
PLA_A01			23		06/07/2004 21:00
PLA_A01			22		06/07/2004 22:00
PLA_A01			19		06/07/2004 23:00
PLA_A01			15		07/07/2004 00:00
PLA_A01			13		07/07/2004 01:00
PLA_A01			13		07/07/2004 02:00
PLA_A01			12		07/07/2004 03:00
PLA_A01			11		07/07/2004 04:00
PLA_A01			12		07/07/2004 05:00
PLA_A01			15		07/07/2004 06:00
PLA_A01			17		07/07/2004 07:00
PLA_A01			18		07/07/2004 08:00
PLA_A01			19		07/07/2004 09:00
PLA_A01			19		07/07/2004 10:00
PLA_A01			19		07/07/2004 11:00
PLA_A01			20		07/07/2004 12:00
PLA_A01			20		07/07/2004 13:00
PLA_A01			19		07/07/2004 14:00
PLA_A01			18		07/07/2004 15:00
PLA_A01			17		07/07/2004 16:00
PLA_A01			17		07/07/2004 17:00
PLA_A01			17		07/07/2004 18:00
PLA_A01			19		07/07/2004 19:00
PLA_A01			23		07/07/2004 20:00
PLA_A01			24		07/07/2004 21:00
PLA_A01			22		07/07/2004 22:00
PLA_A01			18		07/07/2004 23:00
PLA_A01			15		08/07/2004 00:00
PLA_A01			13		08/07/2004 01:00
PLA_A01			12		08/07/2004 02:00
PLA_A01			12		08/07/2004 03:00
PLA_A01			12		08/07/2004 04:00
PLA_A01			12		08/07/2004 05:00
PLA_A01			14		08/07/2004 06:00
PLA_A01			17		08/07/2004 07:00
PLA_A01			17		08/07/2004 08:00
PLA_A01			20		08/07/2004 09:00
PLA_A01			19		08/07/2004 10:00
PLA_A01			19		08/07/2004 11:00
PLA_A01			20		08/07/2004 12:00
PLA_A01			19		08/07/2004 13:00
PLA_A01			19		08/07/2004 14:00
PLA_A01			17		08/07/2004 15:00
PLA_A01			18		08/07/2004 17:00
PLA_A01			17		08/07/2004 18:00
PLA_A01			19		08/07/2004 19:00
PLA_A01			23		08/07/2004 20:00
PLA_A01			24		08/07/2004 21:00
PLA_A01			22		08/07/2004 22:00
PLA_A01			18		08/07/2004 23:00
PLA_A01			15		09/07/2004 00:00
PLA_A01			13		09/07/2004 01:00
PLA_A01			17		09/07/2004 07:00
PLA_A01			18		09/07/2004 08:00
PLA_A01			19		09/07/2004 09:00
PLA_A01			21		09/07/2004 10:00
PLA_A01			20		09/07/2004 11:00
PLA_A01			20		09/07/2004 12:00
PLA_A01			19		09/07/2004 13:00
PLA_A01			19		09/07/2004 14:00
PLA_A01			18		09/07/2004 15:00
PLA_A01			17		09/07/2004 16:00
PLA_A01			16		09/07/2004 17:00
PLA_A01			15		09/07/2004 18:00
PLA_A01			16		09/07/2004 19:00
PLA_A01			21		09/07/2004 20:00
PLA_A01			22		09/07/2004 21:00
PLA_A01			20		09/07/2004 22:00
PLA_A01			19		09/07/2004 23:00
PLA_A01			15		10/07/2004 00:00
PLA_A01			14		10/07/2004 01:00
PLA_A01			12		10/07/2004 02:00
PLA_A01			11		10/07/2004 03:00
PLA_A01			12		10/07/2004 04:00
PLA_A01			12		10/07/2004 05:00
PLA_A01			12		10/07/2004 06:00
PLA_A01			12		10/07/2004 07:00
PLA_A01			14		10/07/2004 08:00
PLA_A01			16		10/07/2004 09:00
PLA_A01			17		10/07/2004 10:00
PLA_A01			17		10/07/2004 11:00
PLA_A01			16		10/07/2004 12:00
PLA_A01			16		10/07/2004 13:00
PLA_A01			16		10/07/2004 14:00
PLA_A01			15		10/07/2004 15:00
PLA_A01			14		10/07/2004 16:00
PLA_A01			14		10/07/2004 17:00
PLA_A01			14		10/07/2004 18:00
PLA_A01			15		10/07/2004 19:00
PLA_A01			20		10/07/2004 20:00
PLA_A01			21		10/07/2004 21:00
PLA_A01			20		10/07/2004 22:00
PLA_A01			18		10/07/2004 23:00
PLA_A01			15		11/07/2004 00:00
PLA_A01			13		11/07/2004 01:00
PLA_A01			12		11/07/2004 02:00
PLA_A01			12		11/07/2004 03:00
PLA_A01			12		11/07/2004 04:00
PLA_A01			11		11/07/2004 05:00
PLA_A01			11		11/07/2004 06:00
PLA_A01			11		11/07/2004 07:00
PLA_A01			12		11/07/2004 08:00
PLA_A01			13		11/07/2004 09:00
PLA_A01			16		11/07/2004 10:00
PLA_A01			16		11/07/2004 11:00
PLA_A01			17		11/07/2004 12:00
PLA_A01			17		11/07/2004 13:00
PLA_A01			16		11/07/2004 14:00
PLA_A01			15		11/07/2004 15:00
PLA_A01			13		11/07/2004 16:00
PLA_A01			14		11/07/2004 17:00
PLA_A01			14		11/07/2004 18:00
PLA_A01			16		11/07/2004 19:00
PLA_A01			21		11/07/2004 20:00
PLA_A01			21		11/07/2004 21:00
PLA_A01			20		11/07/2004 22:00
PLA_A01			18		11/07/2004 23:00
PLA_A01			15		12/07/2004 00:00
PLA_A01			14		12/07/2004 01:00
PLA_A01			12		12/07/2004 02:00
PLA_A01			12		12/07/2004 03:00
PLA_A01			11		12/07/2004 04:00
PLA_A01			12		12/07/2004 05:00
PLA_A01			14		12/07/2004 06:00
PLA_A01			16		12/07/2004 07:00
PLA_A01			17		12/07/2004 08:00
PLA_A01			18		12/07/2004 09:00
PLA_A01			20		12/07/2004 10:00
PLA_A01			20		12/07/2004 11:00
PLA_A01			21		12/07/2004 12:00
PLA_A01			20		12/07/2004 13:00
PLA_A01			20		12/07/2004 14:00
PLA_A01			19		12/07/2004 15:00
PLA_A01			18		12/07/2004 16:00
PLA_A01			17		12/07/2004 17:00
PLA_A01			17		12/07/2004 18:00
PLA_A01			18		12/07/2004 19:00
PLA_A01			24		12/07/2004 20:00
PLA_A01			24		12/07/2004 21:00
PLA_A01			22		12/07/2004 22:00
PLA_A01			19		12/07/2004 23:00
PLA_A01			15		13/07/2004 00:00
PLA_A01			13		13/07/2004 01:00
PLA_A01			12		13/07/2004 02:00
PLA_A01			11		13/07/2004 03:00
PLA_A01			11		13/07/2004 04:00
PLA_A01			12		13/07/2004 05:00
PLA_A01			14		13/07/2004 06:00
PLA_A01			17		13/07/2004 07:00
PLA_A01			19		13/07/2004 08:00
PLA_A01			21		13/07/2004 09:00
PLA_A01			20		13/07/2004 10:00
PLA_A01			21		13/07/2004 11:00
PLA_A01			20		13/07/2004 12:00
PLA_A01			19		13/07/2004 13:00
PLA_A01			19		13/07/2004 14:00
PLA_A01			18		13/07/2004 15:00
PLA_A01			18		13/07/2004 16:00
PLA_A01			17		13/07/2004 17:00
PLA_A01			15		13/07/2004 18:00
PLA_A01			18		13/07/2004 19:00
PLA_A01			24		13/07/2004 20:00
PLA_A01			25		13/07/2004 21:00
PLA_A01			22		13/07/2004 22:00
PLA_A01			19		13/07/2004 23:00
PLA_A01			15		14/07/2004 00:00
PLA_A01			13		15/07/2004 01:00
PLA_A01			18		15/07/2004 08:00
PLA_A01			19		15/07/2004 09:00
PLA_A01			19		15/07/2004 10:00
PLA_A01			19		15/07/2004 11:00
PLA_A01			21		15/07/2004 12:00
PLA_A01			19		15/07/2004 13:00
PLA_A01			19		15/07/2004 14:00
PLA_A01			18		15/07/2004 15:00
PLA_A01			18		15/07/2004 16:00
PLA_A01			16		15/07/2004 17:00
PLA_A01			14		15/07/2004 18:00
PLA_A01			17		15/07/2004 19:00
PLA_A01			23		15/07/2004 20:00
PLA_A01			24		15/07/2004 21:00
PLA_A01			21		15/07/2004 22:00
PLA_A01			17		15/07/2004 23:00
PLA_A01			14		16/07/2004 00:00
PLA_A01			13		16/07/2004 01:00
PLA_A01			12		16/07/2004 02:00
PLA_A01			12		16/07/2004 03:00
PLA_A01			11		16/07/2004 04:00
PLA_A01			12		16/07/2004 05:00
PLA_A01			13		16/07/2004 06:00
PLA_A01			15		16/07/2004 07:00
PLA_A01			18		16/07/2004 08:00
PLA_A01			19		16/07/2004 09:00
PLA_A01			19		16/07/2004 10:00
PLA_A01			19		16/07/2004 11:00
PLA_A01			19		16/07/2004 12:00
PLA_A01			20		16/07/2004 13:00
PLA_A01			19		16/07/2004 14:00
PLA_A01			17		16/07/2004 15:00
PLA_A01			17		16/07/2004 16:00
PLA_A01			16		16/07/2004 17:00
PLA_A01			16		16/07/2004 18:00
PLA_A01			19		16/07/2004 19:00
PLA_A01			22		16/07/2004 20:00
PLA_A01			21		16/07/2004 21:00
PLA_A01			20		16/07/2004 22:00
PLA_A01			18		16/07/2004 23:00
PLA_A01			16		17/07/2004 00:00
PLA_A01			13		17/07/2004 01:00
PLA_A01			12		17/07/2004 02:00
PLA_A01			12		17/07/2004 03:00
PLA_A01			12		17/07/2004 04:00
PLA_A01			12		17/07/2004 05:00
PLA_A01			12		17/07/2004 06:00
PLA_A01			12		17/07/2004 07:00
PLA_A01			14		17/07/2004 08:00
PLA_A01			16		17/07/2004 09:00
PLA_A01			16		17/07/2004 10:00
PLA_A01			16		17/07/2004 11:00
PLA_A01			16		17/07/2004 12:00
PLA_A01			16		17/07/2004 13:00
PLA_A01			16		17/07/2004 14:00
PLA_A01			15		17/07/2004 15:00
PLA_A01			15		17/07/2004 16:00
PLA_A01			14		17/07/2004 17:00
PLA_A01			14		17/07/2004 18:00
PLA_A01			15		17/07/2004 19:00
PLA_A01			20		17/07/2004 20:00
PLA_A01			21		17/07/2004 21:00
PLA_A01			20		17/07/2004 22:00
PLA_A01			17		17/07/2004 23:00
PLA_A01			15		18/07/2004 00:00
PLA_A01			13		18/07/2004 01:00
PLA_A01			11		18/07/2004 05:00
PLA_A01			11		18/07/2004 06:00
PLA_A01			11		18/07/2004 07:00
PLA_A01			12		18/07/2004 08:00
PLA_A01			14		18/07/2004 09:00
PLA_A01			15		18/07/2004 10:00
PLA_A01			16		18/07/2004 11:00
PLA_A01			16		18/07/2004 12:00
PLA_A01			17		18/07/2004 13:00
PLA_A01			16		18/07/2004 14:00
PLA_A01			15		18/07/2004 15:00
PLA_A01			14		18/07/2004 16:00
PLA_A01			14		18/07/2004 17:00
PLA_A01			14		18/07/2004 18:00
PLA_A01			16		18/07/2004 19:00
PLA_A01			20		18/07/2004 20:00
PLA_A01			21		18/07/2004 21:00
PLA_A01			21		18/07/2004 22:00
PLA_A01			18		18/07/2004 23:00
PLA_A01			15		19/07/2004 00:00
PLA_A01			13		19/07/2004 01:00
PLA_A01			12		19/07/2004 02:00
PLA_A01			11		19/07/2004 03:00
PLA_A01			11		19/07/2004 04:00
PLA_A01			11		19/07/2004 05:00
PLA_A01			14		19/07/2004 06:00
PLA_A01			16		19/07/2004 07:00
PLA_A01			18		19/07/2004 08:00
PLA_A01			19		19/07/2004 09:00
PLA_A01			19		19/07/2004 10:00
PLA_A01			19		19/07/2004 11:00
PLA_A01			20		19/07/2004 12:00
PLA_A01			19		19/07/2004 13:00
PLA_A01			19		19/07/2004 14:00
PLA_A01			19		19/07/2004 15:00
PLA_A01			17		19/07/2004 16:00
PLA_A01			17		19/07/2004 17:00
PLA_A01			17		19/07/2004 18:00
PLA_A01			17		19/07/2004 19:00
PLA_A01			23		19/07/2004 20:00
PLA_A01			23		19/07/2004 21:00
PLA_A01			21		19/07/2004 22:00
PLA_A01			17		19/07/2004 23:00
PLA_A01			15		20/07/2004 00:00
PLA_A01			13		20/07/2004 01:00
PLA_A01			12		20/07/2004 02:00
PLA_A01			12		20/07/2004 03:00
PLA_A01			11		20/07/2004 04:00
PLA_A01			11		20/07/2004 05:00
PLA_A01			13		20/07/2004 06:00
PLA_A01			16		20/07/2004 07:00
PLA_A01			19		20/07/2004 08:00
PLA_A01			20		20/07/2004 09:00
PLA_A01			20		20/07/2004 10:00
PLA_A01			20		20/07/2004 11:00
PLA_A01			20		20/07/2004 12:00
PLA_A01			20		20/07/2004 13:00
PLA_A01			20		20/07/2004 14:00
PLA_A01			18		20/07/2004 15:00
PLA_A01			17		20/07/2004 16:00
PLA_A01			18		20/07/2004 17:00
PLA_A01			16		20/07/2004 18:00
PLA_A01			19		20/07/2004 19:00
PLA_A01			23		20/07/2004 20:00
PLA_A01			24		20/07/2004 21:00
PLA_A01			21		20/07/2004 22:00
PLA_A01			18		20/07/2004 23:00
PLA_A01			16		21/07/2004 00:00
PLA_A01			14		22/07/2004 01:00
PLA_A01			20		22/07/2004 09:00
PLA_A01			20		22/07/2004 10:00
PLA_A01			20		22/07/2004 11:00
PLA_A01			20		22/07/2004 12:00
PLA_A01			19		22/07/2004 14:00
PLA_A01			17		22/07/2004 15:00
PLA_A01			17		22/07/2004 16:00
PLA_A01			17		22/07/2004 17:00
PLA_A01			16		22/07/2004 18:00
PLA_A01			18		22/07/2004 19:00
PLA_A01			23		22/07/2004 20:00
PLA_A01			24		22/07/2004 21:00
PLA_A01			21		22/07/2004 22:00
PLA_A01			18		22/07/2004 23:00
PLA_A01			15		23/07/2004 00:00
PLA_A01			13		23/07/2004 01:00
PLA_A01			12		23/07/2004 02:00
PLA_A01			11		23/07/2004 03:00
PLA_A01			11		23/07/2004 04:00
PLA_A01			11		23/07/2004 05:00
PLA_A01			13		23/07/2004 06:00
PLA_A01			15		23/07/2004 07:00
PLA_A01			18		23/07/2004 08:00
PLA_A01			19		23/07/2004 09:00
PLA_A01			19		23/07/2004 10:00
PLA_A01			20		23/07/2004 11:00
PLA_A01			21		23/07/2004 12:00
PLA_A01			20		23/07/2004 13:00
PLA_A01			20		23/07/2004 14:00
PLA_A01			18		23/07/2004 15:00
PLA_A01			17		23/07/2004 16:00
PLA_A01			17		23/07/2004 17:00
PLA_A01			16		23/07/2004 18:00
PLA_A01			16		23/07/2004 19:00
PLA_A01			22		23/07/2004 20:00
PLA_A01			22		23/07/2004 21:00
PLA_A01			21		23/07/2004 22:00
PLA_A01			18		23/07/2004 23:00
PLA_A01			16		24/07/2004 00:00
PLA_A01			14		24/07/2004 01:00
PLA_A01			13		24/07/2004 02:00
PLA_A01			12		24/07/2004 03:00
PLA_A01			11		24/07/2004 04:00
PLA_A01			12		24/07/2004 05:00
PLA_A01			12		24/07/2004 06:00
PLA_A01			12		24/07/2004 07:00
PLA_A01			13		24/07/2004 08:00
PLA_A01			16		24/07/2004 09:00
PLA_A01			16		24/07/2004 10:00
PLA_A01			16		24/07/2004 11:00
PLA_A01			17		24/07/2004 12:00
PLA_A01			17		24/07/2004 13:00
PLA_A01			17		24/07/2004 14:00
PLA_A01			16		24/07/2004 15:00
PLA_A01			14		24/07/2004 16:00
PLA_A01			15		24/07/2004 17:00
PLA_A01			14		24/07/2004 18:00
PLA_A01			16		24/07/2004 19:00
PLA_A01			20		24/07/2004 20:00
PLA_A01			20		24/07/2004 21:00
PLA_A01			19		24/07/2004 22:00
PLA_A01			17		24/07/2004 23:00
PLA_A01			15		25/07/2004 00:00
PLA_A01			14		25/07/2004 01:00
PLA_A01			13		25/07/2004 02:00
PLA_A01			12		25/07/2004 03:00
PLA_A01			12		25/07/2004 04:00
PLA_A01			12		25/07/2004 05:00
PLA_A01			12		25/07/2004 06:00
PLA_A01			11		25/07/2004 07:00
PLA_A01			12		25/07/2004 08:00
PLA_A01			14		25/07/2004 09:00
PLA_A01			16		25/07/2004 10:00
PLA_A01			16		25/07/2004 11:00
PLA_A01			16		25/07/2004 12:00
PLA_A01			17		25/07/2004 13:00
PLA_A01			16		25/07/2004 14:00
PLA_A01			15		25/07/2004 15:00
PLA_A01			14		25/07/2004 16:00
PLA_A01			14		25/07/2004 17:00
PLA_A01			15		25/07/2004 18:00
PLA_A01			16		25/07/2004 19:00
PLA_A01			21		25/07/2004 20:00
PLA_A01			21		25/07/2004 21:00
PLA_A01			21		25/07/2004 22:00
PLA_A01			18		25/07/2004 23:00
PLA_A01			15		26/07/2004 00:00
PLA_A01			13		26/07/2004 01:00
PLA_A01			12		26/07/2004 02:00
PLA_A01			12		26/07/2004 03:00
PLA_A01			11		26/07/2004 04:00
PLA_A01			12		26/07/2004 05:00
PLA_A01			13		26/07/2004 06:00
PLA_A01			16		26/07/2004 07:00
PLA_A01			18		26/07/2004 08:00
PLA_A01			19		26/07/2004 09:00
PLA_A01			18		26/07/2004 10:00
PLA_A01			18		27/07/2004 07:00
PLA_A01			19		27/07/2004 08:00
PLA_A01			20		27/07/2004 09:00
PLA_A01			19		27/07/2004 10:00
PLA_A01			20		27/07/2004 11:00
PLA_A01			21		27/07/2004 12:00
PLA_A01			20		27/07/2004 13:00
PLA_A01			20		27/07/2004 14:00
PLA_A01			19		27/07/2004 15:00
PLA_A01			18		27/07/2004 16:00
PLA_A01			16		27/07/2004 17:00
PLA_A01			15		27/07/2004 18:00
PLA_A01			17		27/07/2004 19:00
PLA_A01			23		27/07/2004 20:00
PLA_A01			24		27/07/2004 21:00
PLA_A01			20		27/07/2004 22:00
PLA_A01			17		27/07/2004 23:00
PLA_A01			14		28/07/2004 00:00
PLA_A01			13		28/07/2004 01:00
PLA_A01			11		28/07/2004 02:00
PLA_A01			11		28/07/2004 03:00
PLA_A01			11		28/07/2004 04:00
PLA_A01			11		28/07/2004 05:00
PLA_A01			13		28/07/2004 06:00
PLA_A01			16		28/07/2004 07:00
PLA_A01			18		28/07/2004 08:00
PLA_A01			19		28/07/2004 09:00
PLA_A01			19		28/07/2004 10:00
PLA_A01			19		28/07/2004 11:00
PLA_A01			19		28/07/2004 12:00
PLA_A01			19		28/07/2004 13:00
PLA_A01			18		28/07/2004 15:00
PLA_A01			17		28/07/2004 16:00
PLA_A01			16		28/07/2004 17:00
PLA_A01			15		28/07/2004 18:00
PLA_A01			18		28/07/2004 19:00
PLA_A01			24		28/07/2004 20:00
PLA_A01			24		28/07/2004 21:00
PLA_A01			22		28/07/2004 22:00
PLA_A01			18		28/07/2004 23:00
PLA_A01			15		29/07/2004 00:00
PLA_A01			13		29/07/2004 01:00
PLA_A01			12		29/07/2004 02:00
PLA_A01			12		29/07/2004 03:00
PLA_A01			11		29/07/2004 04:00
PLA_A01			11		29/07/2004 05:00
PLA_A01			13		29/07/2004 06:00
PLA_A01			16		29/07/2004 07:00
PLA_A01			19		29/07/2004 08:00
PLA_A01			20		29/07/2004 09:00
PLA_A01			20		29/07/2004 10:00
PLA_A01			19		29/07/2004 11:00
PLA_A01			20		29/07/2004 12:00
PLA_A01			16		29/07/2004 13:00
PLA_A01			17		29/07/2004 14:00
PLA_A01			17		29/07/2004 15:00
PLA_A01			16		29/07/2004 16:00
PLA_A01			17		29/07/2004 17:00
PLA_A01			15		29/07/2004 18:00
PLA_A01			18		29/07/2004 19:00
PLA_A01			22		29/07/2004 20:00
PLA_A01			21		29/07/2004 21:00
PLA_A01			20		29/07/2004 22:00
PLA_A01			18		29/07/2004 23:00
PLA_A01			15		30/07/2004 00:00
PLA_A01			13		30/07/2004 01:00
PLA_A01			12		30/07/2004 02:00
PLA_A01			12		30/07/2004 03:00
PLA_A01			11		30/07/2004 04:00
PLA_A01			11		30/07/2004 05:00
PLA_A01			13		30/07/2004 06:00
PLA_A01			15		30/07/2004 07:00
PLA_A01			19		30/07/2004 08:00
PLA_A01			21		30/07/2004 09:00
PLA_A01			20		30/07/2004 10:00
PLA_A01			20		30/07/2004 11:00
PLA_A01			20		30/07/2004 12:00
PLA_A01			20		30/07/2004 13:00
PLA_A01			18		30/07/2004 14:00
PLA_A01			18		30/07/2004 15:00
PLA_A01			17		30/07/2004 16:00
PLA_A01			16		30/07/2004 17:00
PLA_A01			16		30/07/2004 18:00
PLA_A01			17		30/07/2004 19:00
PLA_A01			21		30/07/2004 20:00
PLA_A01			21		30/07/2004 21:00
PLA_A01			19		30/07/2004 22:00
PLA_A01			17		30/07/2004 23:00
PLA_A01			14		31/07/2004 00:00
PLA_A01			14		31/07/2004 01:00
PLA_A01			13		31/07/2004 02:00
PLA_A01			12		31/07/2004 03:00
PLA_A01			12		31/07/2004 04:00
PLA_A01			12		31/07/2004 05:00
PLA_A01			12		31/07/2004 06:00
PLA_A01			12		31/07/2004 07:00
PLA_A01			13		31/07/2004 08:00
PLA_A01			16		31/07/2004 09:00
PLA_A01			17		31/07/2004 10:00
PLA_A01			16		31/07/2004 11:00
PLA_A01			15		31/07/2004 12:00
PLA_A01			16		31/07/2004 13:00
PLA_A01			15		31/07/2004 14:00
PLA_A01			16		31/07/2004 15:00
PLA_A01			14		31/07/2004 16:00
PLA_A01			13		31/07/2004 17:00
PLA_A01			14		31/07/2004 18:00
PLA_A01			15		31/07/2004 19:00
PLA_A01			19		31/07/2004 20:00
PLA_A01			20		31/07/2004 21:00
PLA_A01			18		31/07/2004 22:00
PLA_A01			17		31/07/2004 23:00
