ELEMENTO		Valor		Fecha de Recoleccion	
PLA_A04			0		03/07/2004 07:00
PLA_A04			2		03/07/2004 08:00
PLA_A04			0		03/07/2004 09:00
PLA_A04			4		03/07/2004 10:00
PLA_A04			0		03/07/2004 11:00
PLA_A04			2		03/07/2004 12:00
PLA_A04			5		03/07/2004 13:00
PLA_A04			1		03/07/2004 14:00
PLA_A04			5		03/07/2004 15:00
PLA_A04			0		03/07/2004 16:00
PLA_A04			0		03/07/2004 17:00
PLA_A04			1		03/07/2004 18:00
PLA_A04			5		03/07/2004 19:00
PLA_A04			5		03/07/2004 20:00
PLA_A04			5		03/07/2004 21:00
PLA_A04			5		03/07/2004 22:00
PLA_A04			5		03/07/2004 23:00
PLA_A04			3		04/07/2004 00:00
PLA_A04			1		04/07/2004 01:00
PLA_A04			1		04/07/2004 02:00
PLA_A04			0		04/07/2004 03:00
PLA_A04			0		04/07/2004 04:00
PLA_A04			1		04/07/2004 05:00
PLA_A04			0		04/07/2004 06:00
PLA_A04			0		04/07/2004 07:00
PLA_A04			0		04/07/2004 08:00
PLA_A04			0		04/07/2004 09:00
PLA_A04			2		04/07/2004 10:00
PLA_A04			2		04/07/2004 11:00
PLA_A04			1		04/07/2004 12:00
PLA_A04			0		04/07/2004 13:00
PLA_A04			3		04/07/2004 14:00
PLA_A04			2		04/07/2004 15:00
PLA_A04			1		04/07/2004 16:00
PLA_A04			0		04/07/2004 17:00
PLA_A04			0		04/07/2004 18:00
PLA_A04			5		04/07/2004 19:00
PLA_A04			6		04/07/2004 20:00
PLA_A04			5		04/07/2004 21:00
PLA_A04			5		04/07/2004 22:00
PLA_A04			4		04/07/2004 23:00
PLA_A04			3		05/07/2004 00:00
PLA_A04			0		05/07/2004 01:00
PLA_A04			1		05/07/2004 02:00
PLA_A04			0		05/07/2004 03:00
PLA_A04			0		05/07/2004 04:00
PLA_A04			0		05/07/2004 05:00
PLA_A04			0		05/07/2004 06:00
PLA_A04			0		05/07/2004 07:00
PLA_A04			1		05/07/2004 08:00
PLA_A04			2		05/07/2004 09:00
PLA_A04			2		05/07/2004 10:00
PLA_A04			3		05/07/2004 11:00
PLA_A04			3		05/07/2004 12:00
PLA_A04			1		05/07/2004 13:00
PLA_A04			1		05/07/2004 14:00
PLA_A04			1		05/07/2004 15:00
PLA_A04			0		05/07/2004 16:00
PLA_A04			2		05/07/2004 17:00
PLA_A04			2		05/07/2004 18:00
PLA_A04			5		05/07/2004 19:00
PLA_A04			6		05/07/2004 20:00
PLA_A04			6		05/07/2004 21:00
PLA_A04			5		05/07/2004 22:00
PLA_A04			5		05/07/2004 23:00
PLA_A04			0		06/07/2004 00:00
PLA_A04			1		06/07/2004 01:00
PLA_A04			0		06/07/2004 02:00
PLA_A04			0		06/07/2004 03:00
PLA_A04			0		06/07/2004 04:00
PLA_A04			1		06/07/2004 05:00
PLA_A04			1		06/07/2004 06:00
PLA_A04			4		06/07/2004 07:00
PLA_A04			5		06/07/2004 08:00
PLA_A04			5		06/07/2004 09:00
PLA_A04			6		06/07/2004 10:00
PLA_A04			5		06/07/2004 11:00
PLA_A04			5		06/07/2004 12:00
PLA_A04			5		06/07/2004 13:00
PLA_A04			5		06/07/2004 14:00
PLA_A04			5		06/07/2004 15:00
PLA_A04			5		06/07/2004 16:00
PLA_A04			2		06/07/2004 17:00
PLA_A04			5		06/07/2004 18:00
PLA_A04			5		06/07/2004 19:00
PLA_A04			6		06/07/2004 20:00
PLA_A04			6		06/07/2004 21:00
PLA_A04			5		06/07/2004 22:00
PLA_A04			5		06/07/2004 23:00
PLA_A04			3		07/07/2004 00:00
PLA_A04			0		07/07/2004 01:00
PLA_A04			0		07/07/2004 02:00
PLA_A04			1		07/07/2004 03:00
PLA_A04			0		07/07/2004 04:00
PLA_A04			0		07/07/2004 05:00
PLA_A04			2		07/07/2004 06:00
PLA_A04			4		07/07/2004 07:00
PLA_A04			4		07/07/2004 08:00
PLA_A04			6		07/07/2004 09:00
PLA_A04			9		07/07/2004 10:00
PLA_A04			10		07/07/2004 11:00
PLA_A04			10		07/07/2004 12:00
PLA_A04			10		07/07/2004 13:00
PLA_A04			9		07/07/2004 14:00
PLA_A04			9		07/07/2004 15:00
PLA_A04			6		07/07/2004 16:00
PLA_A04			3		07/07/2004 17:00
PLA_A04			3		07/07/2004 18:00
PLA_A04			5		07/07/2004 19:00
PLA_A04			6		07/07/2004 20:00
PLA_A04			6		07/07/2004 21:00
PLA_A04			6		07/07/2004 22:00
PLA_A04			5		07/07/2004 23:00
PLA_A04			4		08/07/2004 00:00
PLA_A04			0		08/07/2004 01:00
PLA_A04			0		08/07/2004 02:00
PLA_A04			0		08/07/2004 03:00
PLA_A04			0		08/07/2004 04:00
PLA_A04			0		08/07/2004 05:00
PLA_A04			5		08/07/2004 06:00
PLA_A04			3		08/07/2004 07:00
PLA_A04			5		08/07/2004 08:00
PLA_A04			5		08/07/2004 09:00
PLA_A04			5		08/07/2004 10:00
PLA_A04			5		08/07/2004 11:00
PLA_A04			5		08/07/2004 12:00
PLA_A04			6		08/07/2004 13:00
PLA_A04			5		08/07/2004 14:00
PLA_A04			5		08/07/2004 15:00
PLA_A04			2		08/07/2004 17:00
PLA_A04			0		08/07/2004 18:00
PLA_A04			5		08/07/2004 19:00
PLA_A04			6		08/07/2004 20:00
PLA_A04			6		08/07/2004 21:00
PLA_A04			5		08/07/2004 22:00
PLA_A04			5		08/07/2004 23:00
PLA_A04			4		09/07/2004 00:00
PLA_A04			0		09/07/2004 01:00
PLA_A04			2		09/07/2004 07:00
PLA_A04			6		09/07/2004 08:00
PLA_A04			6		09/07/2004 09:00
PLA_A04			8		09/07/2004 10:00
PLA_A04			10		09/07/2004 11:00
PLA_A04			10		09/07/2004 12:00
PLA_A04			10		09/07/2004 13:00
PLA_A04			9		09/07/2004 14:00
PLA_A04			6		09/07/2004 15:00
PLA_A04			5		09/07/2004 16:00
PLA_A04			3		09/07/2004 17:00
PLA_A04			0		09/07/2004 18:00
PLA_A04			4		09/07/2004 19:00
PLA_A04			5		09/07/2004 20:00
PLA_A04			5		09/07/2004 21:00
PLA_A04			5		09/07/2004 22:00
PLA_A04			5		09/07/2004 23:00
PLA_A04			4		10/07/2004 00:00
PLA_A04			1		10/07/2004 01:00
PLA_A04			0		10/07/2004 02:00
PLA_A04			0		10/07/2004 03:00
PLA_A04			0		10/07/2004 04:00
PLA_A04			0		10/07/2004 05:00
PLA_A04			0		10/07/2004 06:00
PLA_A04			0		10/07/2004 07:00
PLA_A04			0		10/07/2004 08:00
PLA_A04			1		10/07/2004 09:00
PLA_A04			1		10/07/2004 10:00
PLA_A04			1		10/07/2004 11:00
PLA_A04			3		10/07/2004 12:00
PLA_A04			4		10/07/2004 13:00
PLA_A04			2		10/07/2004 14:00
PLA_A04			3		10/07/2004 15:00
PLA_A04			1		10/07/2004 16:00
PLA_A04			2		10/07/2004 17:00
PLA_A04			0		10/07/2004 18:00
PLA_A04			2		10/07/2004 19:00
PLA_A04			6		10/07/2004 20:00
PLA_A04			6		10/07/2004 21:00
PLA_A04			5		10/07/2004 22:00
PLA_A04			5		10/07/2004 23:00
PLA_A04			5		11/07/2004 00:00
PLA_A04			4		11/07/2004 01:00
PLA_A04			1		11/07/2004 02:00
PLA_A04			3		11/07/2004 03:00
PLA_A04			2		11/07/2004 04:00
PLA_A04			0		11/07/2004 05:00
PLA_A04			0		11/07/2004 06:00
PLA_A04			0		11/07/2004 07:00
PLA_A04			0		11/07/2004 08:00
PLA_A04			0		11/07/2004 09:00
PLA_A04			1		11/07/2004 10:00
PLA_A04			2		11/07/2004 11:00
PLA_A04			2		11/07/2004 12:00
PLA_A04			2		11/07/2004 13:00
PLA_A04			1		11/07/2004 14:00
PLA_A04			3		11/07/2004 15:00
PLA_A04			0		11/07/2004 16:00
PLA_A04			1		11/07/2004 17:00
PLA_A04			0		11/07/2004 18:00
PLA_A04			1		11/07/2004 19:00
PLA_A04			6		11/07/2004 20:00
PLA_A04			5		11/07/2004 21:00
PLA_A04			5		11/07/2004 22:00
PLA_A04			5		11/07/2004 23:00
PLA_A04			3		12/07/2004 00:00
PLA_A04			2		12/07/2004 01:00
PLA_A04			2		12/07/2004 02:00
PLA_A04			0		12/07/2004 03:00
PLA_A04			0		12/07/2004 04:00
PLA_A04			0		12/07/2004 05:00
PLA_A04			3		12/07/2004 06:00
PLA_A04			2		12/07/2004 07:00
PLA_A04			2		12/07/2004 08:00
PLA_A04			5		12/07/2004 09:00
PLA_A04			5		12/07/2004 10:00
PLA_A04			5		12/07/2004 11:00
PLA_A04			5		12/07/2004 12:00
PLA_A04			5		12/07/2004 13:00
PLA_A04			5		12/07/2004 14:00
PLA_A04			5		12/07/2004 15:00
PLA_A04			5		12/07/2004 16:00
PLA_A04			3		12/07/2004 17:00
PLA_A04			1		12/07/2004 18:00
PLA_A04			2		12/07/2004 19:00
PLA_A04			6		12/07/2004 20:00
PLA_A04			6		12/07/2004 21:00
PLA_A04			6		12/07/2004 22:00
PLA_A04			5		12/07/2004 23:00
PLA_A04			3		13/07/2004 00:00
PLA_A04			0		13/07/2004 01:00
PLA_A04			0		13/07/2004 02:00
PLA_A04			0		13/07/2004 03:00
PLA_A04			0		13/07/2004 04:00
PLA_A04			0		13/07/2004 05:00
PLA_A04			3		13/07/2004 06:00
PLA_A04			3		13/07/2004 07:00
PLA_A04			2		13/07/2004 08:00
PLA_A04			5		13/07/2004 09:00
PLA_A04			7		13/07/2004 10:00
PLA_A04			10		13/07/2004 11:00
PLA_A04			10		13/07/2004 12:00
PLA_A04			10		13/07/2004 13:00
PLA_A04			10		13/07/2004 14:00
PLA_A04			10		13/07/2004 15:00
PLA_A04			6		13/07/2004 16:00
PLA_A04			3		13/07/2004 17:00
PLA_A04			2		13/07/2004 18:00
PLA_A04			4		13/07/2004 19:00
PLA_A04			7		13/07/2004 20:00
PLA_A04			5		13/07/2004 21:00
PLA_A04			5		13/07/2004 22:00
PLA_A04			5		13/07/2004 23:00
PLA_A04			2		14/07/2004 00:00
PLA_A04			1		15/07/2004 01:00
PLA_A04			4		15/07/2004 08:00
PLA_A04			5		15/07/2004 09:00
PLA_A04			5		15/07/2004 10:00
PLA_A04			6		15/07/2004 11:00
PLA_A04			5		15/07/2004 12:00
PLA_A04			5		15/07/2004 13:00
PLA_A04			5		15/07/2004 14:00
PLA_A04			5		15/07/2004 15:00
PLA_A04			4		15/07/2004 16:00
PLA_A04			4		15/07/2004 17:00
PLA_A04			3		15/07/2004 18:00
PLA_A04			3		15/07/2004 19:00
PLA_A04			7		15/07/2004 20:00
PLA_A04			6		15/07/2004 21:00
PLA_A04			6		15/07/2004 22:00
PLA_A04			5		15/07/2004 23:00
PLA_A04			4		16/07/2004 00:00
PLA_A04			1		16/07/2004 01:00
PLA_A04			2		16/07/2004 02:00
PLA_A04			2		16/07/2004 03:00
PLA_A04			1		16/07/2004 04:00
PLA_A04			1		16/07/2004 05:00
PLA_A04			2		16/07/2004 06:00
PLA_A04			3		16/07/2004 07:00
PLA_A04			4		16/07/2004 08:00
PLA_A04			5		16/07/2004 09:00
PLA_A04			5		16/07/2004 10:00
PLA_A04			8		16/07/2004 11:00
PLA_A04			10		16/07/2004 12:00
PLA_A04			9		16/07/2004 13:00
PLA_A04			9		16/07/2004 14:00
PLA_A04			9		16/07/2004 15:00
PLA_A04			4		16/07/2004 16:00
PLA_A04			4		16/07/2004 17:00
PLA_A04			4		16/07/2004 18:00
PLA_A04			5		16/07/2004 19:00
PLA_A04			5		16/07/2004 20:00
PLA_A04			6		16/07/2004 21:00
PLA_A04			5		16/07/2004 22:00
PLA_A04			5		16/07/2004 23:00
PLA_A04			4		17/07/2004 00:00
PLA_A04			0		17/07/2004 01:00
PLA_A04			0		17/07/2004 02:00
PLA_A04			0		17/07/2004 03:00
PLA_A04			0		17/07/2004 04:00
PLA_A04			0		17/07/2004 05:00
PLA_A04			0		17/07/2004 06:00
PLA_A04			1		17/07/2004 07:00
PLA_A04			0		17/07/2004 08:00
PLA_A04			3		17/07/2004 09:00
PLA_A04			2		17/07/2004 10:00
PLA_A04			4		17/07/2004 11:00
PLA_A04			5		17/07/2004 12:00
PLA_A04			3		17/07/2004 13:00
PLA_A04			3		17/07/2004 14:00
PLA_A04			2		17/07/2004 15:00
PLA_A04			0		17/07/2004 16:00
PLA_A04			1		17/07/2004 17:00
PLA_A04			1		17/07/2004 18:00
PLA_A04			5		17/07/2004 19:00
PLA_A04			6		17/07/2004 20:00
PLA_A04			6		17/07/2004 21:00
PLA_A04			5		17/07/2004 22:00
PLA_A04			5		17/07/2004 23:00
PLA_A04			4		18/07/2004 00:00
PLA_A04			1		18/07/2004 01:00
PLA_A04			0		18/07/2004 05:00
PLA_A04			1		18/07/2004 06:00
PLA_A04			0		18/07/2004 07:00
PLA_A04			0		18/07/2004 08:00
PLA_A04			1		18/07/2004 09:00
PLA_A04			2		18/07/2004 10:00
PLA_A04			1		18/07/2004 11:00
PLA_A04			1		18/07/2004 12:00
PLA_A04			1		18/07/2004 13:00
PLA_A04			2		18/07/2004 14:00
PLA_A04			2		18/07/2004 15:00
PLA_A04			0		18/07/2004 16:00
PLA_A04			0		18/07/2004 17:00
PLA_A04			0		18/07/2004 18:00
PLA_A04			2		18/07/2004 19:00
PLA_A04			5		18/07/2004 20:00
PLA_A04			6		18/07/2004 21:00
PLA_A04			6		18/07/2004 22:00
PLA_A04			5		18/07/2004 23:00
PLA_A04			2		19/07/2004 00:00
PLA_A04			1		19/07/2004 01:00
PLA_A04			0		19/07/2004 02:00
PLA_A04			0		19/07/2004 03:00
PLA_A04			0		19/07/2004 04:00
PLA_A04			0		19/07/2004 05:00
PLA_A04			1		19/07/2004 06:00
PLA_A04			2		19/07/2004 07:00
PLA_A04			2		19/07/2004 08:00
PLA_A04			5		19/07/2004 09:00
PLA_A04			5		19/07/2004 10:00
PLA_A04			5		19/07/2004 11:00
PLA_A04			6		19/07/2004 12:00
PLA_A04			6		19/07/2004 13:00
PLA_A04			5		19/07/2004 14:00
PLA_A04			5		19/07/2004 15:00
PLA_A04			5		19/07/2004 16:00
PLA_A04			3		19/07/2004 17:00
PLA_A04			2		19/07/2004 18:00
PLA_A04			5		19/07/2004 19:00
PLA_A04			6		19/07/2004 20:00
PLA_A04			6		19/07/2004 21:00
PLA_A04			6		19/07/2004 22:00
PLA_A04			5		19/07/2004 23:00
PLA_A04			4		20/07/2004 00:00
PLA_A04			1		20/07/2004 01:00
PLA_A04			0		20/07/2004 02:00
PLA_A04			1		20/07/2004 03:00
PLA_A04			0		20/07/2004 04:00
PLA_A04			0		20/07/2004 05:00
PLA_A04			4		20/07/2004 06:00
PLA_A04			3		20/07/2004 07:00
PLA_A04			3		20/07/2004 08:00
PLA_A04			5		20/07/2004 09:00
PLA_A04			9		20/07/2004 10:00
PLA_A04			10		20/07/2004 11:00
PLA_A04			10		20/07/2004 12:00
PLA_A04			10		20/07/2004 13:00
PLA_A04			9		20/07/2004 14:00
PLA_A04			10		20/07/2004 15:00
PLA_A04			8		20/07/2004 16:00
PLA_A04			3		20/07/2004 17:00
PLA_A04			3		20/07/2004 18:00
PLA_A04			5		20/07/2004 19:00
PLA_A04			6		20/07/2004 20:00
PLA_A04			6		20/07/2004 21:00
PLA_A04			5		20/07/2004 22:00
PLA_A04			5		20/07/2004 23:00
PLA_A04			5		21/07/2004 00:00
PLA_A04			4		22/07/2004 01:00
PLA_A04			5		22/07/2004 09:00
PLA_A04			5		22/07/2004 10:00
PLA_A04			5		22/07/2004 11:00
PLA_A04			6		22/07/2004 12:00
PLA_A04			5		22/07/2004 14:00
PLA_A04			5		22/07/2004 15:00
PLA_A04			5		22/07/2004 16:00
PLA_A04			0		22/07/2004 17:00
PLA_A04			0		22/07/2004 18:00
PLA_A04			0		22/07/2004 19:00
PLA_A04			0		22/07/2004 20:00
PLA_A04			2		22/07/2004 21:00
PLA_A04			7		22/07/2004 22:00
PLA_A04			6		22/07/2004 23:00
PLA_A04			5		23/07/2004 00:00
PLA_A04			4		23/07/2004 01:00
PLA_A04			2		23/07/2004 02:00
PLA_A04			3		23/07/2004 03:00
PLA_A04			1		23/07/2004 04:00
PLA_A04			1		23/07/2004 05:00
PLA_A04			2		23/07/2004 06:00
PLA_A04			4		23/07/2004 07:00
PLA_A04			4		23/07/2004 08:00
PLA_A04			5		23/07/2004 09:00
PLA_A04			7		23/07/2004 10:00
PLA_A04			10		23/07/2004 11:00
PLA_A04			10		23/07/2004 12:00
PLA_A04			10		23/07/2004 13:00
PLA_A04			9		23/07/2004 14:00
PLA_A04			5		23/07/2004 15:00
PLA_A04			5		23/07/2004 16:00
PLA_A04			1		23/07/2004 17:00
PLA_A04			3		23/07/2004 18:00
PLA_A04			4		23/07/2004 19:00
PLA_A04			6		23/07/2004 20:00
PLA_A04			6		23/07/2004 21:00
PLA_A04			5		23/07/2004 22:00
PLA_A04			5		23/07/2004 23:00
PLA_A04			3		24/07/2004 00:00
PLA_A04			3		24/07/2004 01:00
PLA_A04			1		24/07/2004 02:00
PLA_A04			1		24/07/2004 03:00
PLA_A04			0		24/07/2004 04:00
PLA_A04			0		24/07/2004 05:00
PLA_A04			0		24/07/2004 06:00
PLA_A04			1		24/07/2004 07:00
PLA_A04			1		24/07/2004 08:00
PLA_A04			5		24/07/2004 09:00
PLA_A04			3		24/07/2004 10:00
PLA_A04			3		24/07/2004 11:00
PLA_A04			3		24/07/2004 12:00
PLA_A04			0		24/07/2004 13:00
PLA_A04			2		24/07/2004 14:00
PLA_A04			0		24/07/2004 15:00
PLA_A04			1		24/07/2004 16:00
PLA_A04			1		24/07/2004 17:00
PLA_A04			2		24/07/2004 18:00
PLA_A04			3		24/07/2004 19:00
PLA_A04			5		24/07/2004 20:00
PLA_A04			6		24/07/2004 21:00
PLA_A04			6		24/07/2004 22:00
PLA_A04			5		24/07/2004 23:00
PLA_A04			5		25/07/2004 00:00
PLA_A04			3		25/07/2004 01:00
PLA_A04			3		25/07/2004 02:00
PLA_A04			3		25/07/2004 03:00
PLA_A04			0		25/07/2004 04:00
PLA_A04			1		25/07/2004 05:00
PLA_A04			1		25/07/2004 06:00
PLA_A04			0		25/07/2004 07:00
PLA_A04			1		25/07/2004 08:00
PLA_A04			2		25/07/2004 09:00
PLA_A04			2		25/07/2004 10:00
PLA_A04			1		25/07/2004 11:00
PLA_A04			2		25/07/2004 12:00
PLA_A04			2		25/07/2004 13:00
PLA_A04			1		25/07/2004 14:00
PLA_A04			0		25/07/2004 15:00
PLA_A04			2		25/07/2004 16:00
PLA_A04			1		25/07/2004 17:00
PLA_A04			1		25/07/2004 18:00
PLA_A04			5		25/07/2004 19:00
PLA_A04			6		25/07/2004 20:00
PLA_A04			6		25/07/2004 21:00
PLA_A04			5		25/07/2004 22:00
PLA_A04			5		25/07/2004 23:00
PLA_A04			5		26/07/2004 00:00
PLA_A04			1		26/07/2004 01:00
PLA_A04			0		26/07/2004 02:00
PLA_A04			0		26/07/2004 03:00
PLA_A04			1		26/07/2004 04:00
PLA_A04			0		26/07/2004 05:00
PLA_A04			3		26/07/2004 06:00
PLA_A04			3		26/07/2004 07:00
PLA_A04			2		26/07/2004 08:00
PLA_A04			3		26/07/2004 09:00
PLA_A04			5		26/07/2004 10:00
PLA_A04			5		27/07/2004 07:00
PLA_A04			4		27/07/2004 08:00
PLA_A04			5		27/07/2004 09:00
PLA_A04			5		27/07/2004 10:00
PLA_A04			5		27/07/2004 11:00
PLA_A04			5		27/07/2004 12:00
PLA_A04			5		27/07/2004 13:00
PLA_A04			5		27/07/2004 14:00
PLA_A04			5		27/07/2004 15:00
PLA_A04			5		27/07/2004 16:00
PLA_A04			1		27/07/2004 17:00
PLA_A04			3		27/07/2004 18:00
PLA_A04			5		27/07/2004 19:00
PLA_A04			6		27/07/2004 20:00
PLA_A04			6		27/07/2004 21:00
PLA_A04			6		27/07/2004 22:00
PLA_A04			6		27/07/2004 23:00
PLA_A04			5		28/07/2004 00:00
PLA_A04			1		28/07/2004 01:00
PLA_A04			0		28/07/2004 02:00
PLA_A04			0		28/07/2004 03:00
PLA_A04			1		28/07/2004 04:00
PLA_A04			0		28/07/2004 05:00
PLA_A04			2		28/07/2004 06:00
PLA_A04			4		28/07/2004 07:00
PLA_A04			1		28/07/2004 08:00
PLA_A04			3		28/07/2004 09:00
PLA_A04			8		28/07/2004 10:00
PLA_A04			5		28/07/2004 11:00
PLA_A04			5		28/07/2004 12:00
PLA_A04			5		28/07/2004 13:00
PLA_A04			5		28/07/2004 15:00
PLA_A04			5		28/07/2004 16:00
PLA_A04			5		28/07/2004 17:00
PLA_A04			4		28/07/2004 18:00
PLA_A04			5		28/07/2004 19:00
PLA_A04			6		28/07/2004 20:00
PLA_A04			6		28/07/2004 21:00
PLA_A04			3		28/07/2004 22:00
PLA_A04			2		28/07/2004 23:00
PLA_A04			5		29/07/2004 00:00
PLA_A04			4		29/07/2004 01:00
PLA_A04			2		29/07/2004 02:00
PLA_A04			0		29/07/2004 03:00
PLA_A04			0		29/07/2004 04:00
PLA_A04			1		29/07/2004 05:00
PLA_A04			1		29/07/2004 06:00
PLA_A04			4		29/07/2004 07:00
PLA_A04			5		29/07/2004 08:00
PLA_A04			5		29/07/2004 09:00
PLA_A04			3		29/07/2004 10:00
PLA_A04			3		29/07/2004 11:00
PLA_A04			5		29/07/2004 12:00
PLA_A04			5		29/07/2004 13:00
PLA_A04			5		29/07/2004 14:00
PLA_A04			5		29/07/2004 15:00
PLA_A04			4		29/07/2004 16:00
PLA_A04			3		29/07/2004 17:00
PLA_A04			0		29/07/2004 18:00
PLA_A04			5		29/07/2004 19:00
PLA_A04			6		29/07/2004 20:00
PLA_A04			6		29/07/2004 21:00
PLA_A04			6		29/07/2004 22:00
PLA_A04			5		29/07/2004 23:00
PLA_A04			4		30/07/2004 00:00
PLA_A04			1		30/07/2004 01:00
PLA_A04			0		30/07/2004 02:00
PLA_A04			0		30/07/2004 03:00
PLA_A04			0		30/07/2004 04:00
PLA_A04			1		30/07/2004 05:00
PLA_A04			2		30/07/2004 06:00
PLA_A04			1		30/07/2004 07:00
PLA_A04			2		30/07/2004 08:00
PLA_A04			5		30/07/2004 09:00
PLA_A04			9		30/07/2004 10:00
PLA_A04			10		30/07/2004 11:00
PLA_A04			9		30/07/2004 12:00
PLA_A04			9		30/07/2004 13:00
PLA_A04			9		30/07/2004 14:00
PLA_A04			9		30/07/2004 15:00
PLA_A04			3		30/07/2004 16:00
PLA_A04			0		30/07/2004 17:00
PLA_A04			0		30/07/2004 18:00
PLA_A04			4		30/07/2004 19:00
PLA_A04			5		30/07/2004 20:00
PLA_A04			5		30/07/2004 21:00
PLA_A04			5		30/07/2004 22:00
PLA_A04			5		30/07/2004 23:00
PLA_A04			4		31/07/2004 00:00
PLA_A04			1		31/07/2004 01:00
PLA_A04			0		31/07/2004 02:00
PLA_A04			0		31/07/2004 03:00
PLA_A04			0		31/07/2004 04:00
PLA_A04			0		31/07/2004 05:00
PLA_A04			0		31/07/2004 06:00
PLA_A04			0		31/07/2004 07:00
PLA_A04			0		31/07/2004 08:00
PLA_A04			0		31/07/2004 09:00
PLA_A04			1		31/07/2004 10:00
PLA_A04			1		31/07/2004 11:00
PLA_A04			5		31/07/2004 12:00
PLA_A04			2		31/07/2004 13:00
PLA_A04			2		31/07/2004 14:00
PLA_A04			5		31/07/2004 15:00
PLA_A04			0		31/07/2004 16:00
PLA_A04			0		31/07/2004 17:00
PLA_A04			0		31/07/2004 18:00
PLA_A04			2		31/07/2004 19:00
PLA_A04			6		31/07/2004 20:00
PLA_A04			6		31/07/2004 21:00
PLA_A04			5		31/07/2004 22:00
PLA_A04			5		31/07/2004 23:00
