ELEMENTO		Valor		Fecha de Recoleccion	
PLA_B04			39		09/07/2004 11:00
PLA_B04			39		09/07/2004 12:00
PLA_B04			38		09/07/2004 13:00
PLA_B04			38		09/07/2004 14:00
PLA_B04			39		09/07/2004 15:00
PLA_B04			38		09/07/2004 16:00
PLA_B04			36		09/07/2004 17:00
PLA_B04			33		09/07/2004 18:00
PLA_B04			36		09/07/2004 19:00
PLA_B04			44		09/07/2004 20:00
PLA_B04			45		09/07/2004 21:00
PLA_B04			41		09/07/2004 22:00
PLA_B04			37		09/07/2004 23:00
PLA_B04			30		10/07/2004 00:00
PLA_B04			26		10/07/2004 01:00
PLA_B04			24		10/07/2004 02:00
PLA_B04			23		10/07/2004 03:00
PLA_B04			23		10/07/2004 04:00
PLA_B04			23		10/07/2004 05:00
PLA_B04			24		10/07/2004 06:00
PLA_B04			25		10/07/2004 07:00
PLA_B04			28		10/07/2004 08:00
PLA_B04			32		10/07/2004 09:00
PLA_B04			35		10/07/2004 10:00
PLA_B04			37		10/07/2004 11:00
PLA_B04			36		10/07/2004 12:00
PLA_B04			36		10/07/2004 13:00
PLA_B04			34		10/07/2004 14:00
PLA_B04			33		10/07/2004 15:00
PLA_B04			33		10/07/2004 16:00
PLA_B04			32		10/07/2004 17:00
PLA_B04			33		10/07/2004 18:00
PLA_B04			35		10/07/2004 19:00
PLA_B04			42		10/07/2004 20:00
PLA_B04			43		10/07/2004 21:00
PLA_B04			41		10/07/2004 22:00
PLA_B04			37		10/07/2004 23:00
PLA_B04			31		11/07/2004 00:00
PLA_B04			27		11/07/2004 01:00
PLA_B04			25		11/07/2004 02:00
PLA_B04			24		11/07/2004 03:00
PLA_B04			24		11/07/2004 04:00
PLA_B04			23		11/07/2004 05:00
PLA_B04			23		11/07/2004 06:00
PLA_B04			24		11/07/2004 07:00
PLA_B04			25		11/07/2004 08:00
PLA_B04			29		11/07/2004 09:00
PLA_B04			32		11/07/2004 10:00
PLA_B04			33		11/07/2004 11:00
PLA_B04			33		11/07/2004 12:00
PLA_B04			33		11/07/2004 13:00
PLA_B04			33		11/07/2004 14:00
PLA_B04			32		11/07/2004 15:00
PLA_B04			31		11/07/2004 16:00
PLA_B04			30		11/07/2004 17:00
PLA_B04			32		11/07/2004 18:00
PLA_B04			36		11/07/2004 19:00
PLA_B04			43		11/07/2004 20:00
PLA_B04			43		11/07/2004 21:00
PLA_B04			40		11/07/2004 22:00
PLA_B04			35		11/07/2004 23:00
PLA_B04			29		12/07/2004 00:00
PLA_B04			25		12/07/2004 01:00
PLA_B04			24		12/07/2004 02:00
PLA_B04			23		12/07/2004 03:00
PLA_B04			23		12/07/2004 04:00
PLA_B04			23		12/07/2004 05:00
PLA_B04			27		12/07/2004 06:00
PLA_B04			31		12/07/2004 07:00
PLA_B04			32		12/07/2004 08:00
PLA_B04			37		12/07/2004 09:00
PLA_B04			40		12/07/2004 10:00
PLA_B04			38		12/07/2004 11:00
PLA_B04			38		12/07/2004 12:00
PLA_B04			37		12/07/2004 13:00
PLA_B04			40		12/07/2004 14:00
PLA_B04			41		12/07/2004 15:00
PLA_B04			40		12/07/2004 16:00
PLA_B04			38		12/07/2004 17:00
PLA_B04			35		12/07/2004 18:00
PLA_B04			36		12/07/2004 19:00
PLA_B04			44		12/07/2004 20:00
PLA_B04			46		12/07/2004 21:00
PLA_B04			41		12/07/2004 22:00
PLA_B04			34		12/07/2004 23:00
PLA_B04			27		13/07/2004 00:00
PLA_B04			24		13/07/2004 01:00
PLA_B04			23		13/07/2004 02:00
PLA_B04			22		13/07/2004 03:00
PLA_B04			23		13/07/2004 04:00
PLA_B04			23		13/07/2004 05:00
PLA_B04			27		13/07/2004 06:00
PLA_B04			31		13/07/2004 07:00
PLA_B04			34		13/07/2004 08:00
PLA_B04			36		13/07/2004 09:00
PLA_B04			39		13/07/2004 10:00
PLA_B04			40		13/07/2004 11:00
PLA_B04			39		13/07/2004 12:00
PLA_B04			37		13/07/2004 13:00
PLA_B04			40		13/07/2004 14:00
PLA_B04			41		13/07/2004 15:00
PLA_B04			41		13/07/2004 16:00
PLA_B04			41		13/07/2004 17:00
PLA_B04			37		13/07/2004 18:00
PLA_B04			38		13/07/2004 19:00
PLA_B04			46		13/07/2004 20:00
PLA_B04			47		13/07/2004 21:00
PLA_B04			43		13/07/2004 22:00
PLA_B04			37		13/07/2004 23:00
PLA_B04			29		14/07/2004 00:00
PLA_B04			26		15/07/2004 01:00
PLA_B04			36		15/07/2004 08:00
PLA_B04			38		15/07/2004 09:00
PLA_B04			40		15/07/2004 10:00
PLA_B04			42		15/07/2004 11:00
PLA_B04			41		15/07/2004 12:00
PLA_B04			37		15/07/2004 13:00
PLA_B04			40		15/07/2004 14:00
PLA_B04			41		15/07/2004 15:00
PLA_B04			41		15/07/2004 16:00
PLA_B04			39		15/07/2004 17:00
PLA_B04			35		15/07/2004 18:00
PLA_B04			37		15/07/2004 19:00
PLA_B04			45		15/07/2004 20:00
PLA_B04			46		15/07/2004 21:00
PLA_B04			43		15/07/2004 22:00
PLA_B04			35		15/07/2004 23:00
PLA_B04			29		16/07/2004 00:00
PLA_B04			25		16/07/2004 01:00
PLA_B04			24		16/07/2004 02:00
PLA_B04			23		16/07/2004 03:00
PLA_B04			23		16/07/2004 04:00
PLA_B04			24		16/07/2004 05:00
PLA_B04			28		16/07/2004 06:00
PLA_B04			31		16/07/2004 07:00
PLA_B04			34		16/07/2004 08:00
PLA_B04			37		16/07/2004 09:00
PLA_B04			40		16/07/2004 10:00
PLA_B04			41		16/07/2004 11:00
PLA_B04			39		16/07/2004 12:00
PLA_B04			39		16/07/2004 13:00
PLA_B04			42		16/07/2004 14:00
PLA_B04			40		16/07/2004 15:00
PLA_B04			39		16/07/2004 16:00
PLA_B04			39		16/07/2004 17:00
PLA_B04			39		16/07/2004 18:00
PLA_B04			40		16/07/2004 19:00
PLA_B04			43		16/07/2004 20:00
PLA_B04			42		16/07/2004 21:00
PLA_B04			39		16/07/2004 22:00
PLA_B04			35		16/07/2004 23:00
PLA_B04			29		17/07/2004 00:00
PLA_B04			26		17/07/2004 01:00
PLA_B04			24		17/07/2004 02:00
PLA_B04			23		17/07/2004 03:00
PLA_B04			23		17/07/2004 04:00
PLA_B04			22		17/07/2004 05:00
PLA_B04			24		17/07/2004 06:00
PLA_B04			25		17/07/2004 07:00
PLA_B04			29		17/07/2004 08:00
PLA_B04			32		17/07/2004 09:00
PLA_B04			34		17/07/2004 10:00
PLA_B04			35		17/07/2004 11:00
PLA_B04			35		17/07/2004 12:00
PLA_B04			35		17/07/2004 13:00
PLA_B04			34		17/07/2004 14:00
PLA_B04			33		17/07/2004 15:00
PLA_B04			32		17/07/2004 16:00
PLA_B04			31		17/07/2004 17:00
PLA_B04			30		17/07/2004 18:00
PLA_B04			33		17/07/2004 19:00
PLA_B04			41		17/07/2004 20:00
PLA_B04			40		17/07/2004 21:00
PLA_B04			38		17/07/2004 22:00
PLA_B04			34		17/07/2004 23:00
PLA_B04			29		18/07/2004 00:00
PLA_B04			26		18/07/2004 01:00
PLA_B04			22		18/07/2004 05:00
PLA_B04			23		18/07/2004 06:00
PLA_B04			23		18/07/2004 07:00
PLA_B04			25		18/07/2004 08:00
PLA_B04			29		18/07/2004 09:00
PLA_B04			32		18/07/2004 10:00
PLA_B04			33		18/07/2004 11:00
PLA_B04			32		18/07/2004 12:00
PLA_B04			32		18/07/2004 13:00
PLA_B04			32		18/07/2004 14:00
PLA_B04			31		18/07/2004 15:00
PLA_B04			30		18/07/2004 16:00
PLA_B04			30		18/07/2004 17:00
PLA_B04			31		18/07/2004 18:00
PLA_B04			36		18/07/2004 19:00
PLA_B04			42		18/07/2004 20:00
PLA_B04			43		18/07/2004 21:00
PLA_B04			41		18/07/2004 22:00
PLA_B04			35		18/07/2004 23:00
PLA_B04			29		19/07/2004 00:00
PLA_B04			26		19/07/2004 01:00
PLA_B04			24		19/07/2004 02:00
PLA_B04			24		19/07/2004 03:00
PLA_B04			23		19/07/2004 04:00
PLA_B04			24		19/07/2004 05:00
PLA_B04			28		19/07/2004 06:00
PLA_B04			31		19/07/2004 07:00
PLA_B04			33		19/07/2004 08:00
PLA_B04			38		19/07/2004 09:00
PLA_B04			39		19/07/2004 10:00
PLA_B04			40		19/07/2004 11:00
PLA_B04			40		19/07/2004 12:00
PLA_B04			39		19/07/2004 13:00
PLA_B04			41		19/07/2004 14:00
PLA_B04			40		19/07/2004 15:00
PLA_B04			40		19/07/2004 16:00
PLA_B04			40		19/07/2004 17:00
PLA_B04			36		19/07/2004 18:00
PLA_B04			37		19/07/2004 19:00
PLA_B04			44		19/07/2004 20:00
PLA_B04			45		19/07/2004 21:00
PLA_B04			41		19/07/2004 22:00
PLA_B04			29		19/07/2004 23:00
PLA_B04			28		20/07/2004 00:00
PLA_B04			24		20/07/2004 01:00
PLA_B04			23		20/07/2004 02:00
PLA_B04			23		20/07/2004 03:00
PLA_B04			25		20/07/2004 04:00
PLA_B04			25		20/07/2004 05:00
PLA_B04			28		20/07/2004 06:00
PLA_B04			31		20/07/2004 07:00
PLA_B04			33		20/07/2004 08:00
PLA_B04			38		20/07/2004 09:00
PLA_B04			39		20/07/2004 10:00
PLA_B04			40		20/07/2004 11:00
PLA_B04			40		20/07/2004 12:00
PLA_B04			37		20/07/2004 13:00
PLA_B04			41		20/07/2004 14:00
PLA_B04			42		20/07/2004 15:00
PLA_B04			42		20/07/2004 16:00
PLA_B04			41		20/07/2004 17:00
PLA_B04			37		20/07/2004 18:00
PLA_B04			38		20/07/2004 19:00
PLA_B04			44		20/07/2004 20:00
PLA_B04			45		20/07/2004 21:00
PLA_B04			41		20/07/2004 22:00
PLA_B04			35		20/07/2004 23:00
PLA_B04			28		21/07/2004 00:00
PLA_B04			26		22/07/2004 01:00
PLA_B04			39		22/07/2004 09:00
PLA_B04			42		22/07/2004 10:00
PLA_B04			41		22/07/2004 11:00
PLA_B04			41		22/07/2004 12:00
PLA_B04			39		22/07/2004 14:00
PLA_B04			40		22/07/2004 15:00
PLA_B04			40		22/07/2004 16:00
PLA_B04			39		22/07/2004 17:00
PLA_B04			36		22/07/2004 18:00
PLA_B04			36		22/07/2004 19:00
PLA_B04			43		22/07/2004 20:00
PLA_B04			43		22/07/2004 21:00
PLA_B04			40		22/07/2004 22:00
PLA_B04			34		22/07/2004 23:00
PLA_B04			27		23/07/2004 00:00
PLA_B04			24		23/07/2004 01:00
PLA_B04			23		23/07/2004 02:00
PLA_B04			22		23/07/2004 03:00
PLA_B04			22		23/07/2004 04:00
PLA_B04			23		23/07/2004 05:00
PLA_B04			26		23/07/2004 06:00
PLA_B04			30		23/07/2004 07:00
PLA_B04			33		23/07/2004 08:00
PLA_B04			38		23/07/2004 09:00
PLA_B04			39		23/07/2004 10:00
PLA_B04			40		23/07/2004 11:00
PLA_B04			40		23/07/2004 12:00
PLA_B04			39		23/07/2004 13:00
PLA_B04			41		23/07/2004 14:00
PLA_B04			41		23/07/2004 15:00
PLA_B04			40		23/07/2004 16:00
PLA_B04			38		23/07/2004 17:00
PLA_B04			35		23/07/2004 18:00
PLA_B04			36		23/07/2004 19:00
PLA_B04			44		23/07/2004 20:00
PLA_B04			43		23/07/2004 21:00
PLA_B04			40		23/07/2004 22:00
PLA_B04			35		23/07/2004 23:00
PLA_B04			30		24/07/2004 00:00
PLA_B04			26		24/07/2004 01:00
PLA_B04			24		24/07/2004 02:00
PLA_B04			23		24/07/2004 03:00
PLA_B04			23		24/07/2004 04:00
PLA_B04			22		24/07/2004 05:00
PLA_B04			24		24/07/2004 06:00
PLA_B04			25		24/07/2004 07:00
PLA_B04			27		24/07/2004 08:00
PLA_B04			32		24/07/2004 09:00
PLA_B04			34		24/07/2004 10:00
PLA_B04			34		24/07/2004 11:00
PLA_B04			35		24/07/2004 12:00
PLA_B04			35		24/07/2004 13:00
PLA_B04			35		24/07/2004 14:00
PLA_B04			33		24/07/2004 15:00
PLA_B04			31		24/07/2004 16:00
PLA_B04			31		24/07/2004 17:00
PLA_B04			32		24/07/2004 18:00
PLA_B04			34		24/07/2004 19:00
PLA_B04			41		24/07/2004 20:00
PLA_B04			42		24/07/2004 21:00
PLA_B04			40		24/07/2004 22:00
PLA_B04			36		24/07/2004 23:00
PLA_B04			30		25/07/2004 00:00
PLA_B04			27		25/07/2004 01:00
PLA_B04			25		25/07/2004 02:00
PLA_B04			24		25/07/2004 03:00
PLA_B04			24		25/07/2004 04:00
PLA_B04			23		25/07/2004 05:00
PLA_B04			24		25/07/2004 06:00
PLA_B04			24		25/07/2004 07:00
PLA_B04			25		25/07/2004 08:00
PLA_B04			29		25/07/2004 09:00
PLA_B04			32		25/07/2004 10:00
PLA_B04			33		25/07/2004 11:00
PLA_B04			32		25/07/2004 12:00
PLA_B04			31		25/07/2004 13:00
PLA_B04			31		25/07/2004 14:00
PLA_B04			32		25/07/2004 15:00
PLA_B04			30		25/07/2004 16:00
PLA_B04			30		25/07/2004 17:00
PLA_B04			31		25/07/2004 18:00
PLA_B04			35		25/07/2004 19:00
PLA_B04			43		25/07/2004 20:00
PLA_B04			43		25/07/2004 21:00
PLA_B04			40		25/07/2004 22:00
PLA_B04			33		25/07/2004 23:00
PLA_B04			28		26/07/2004 00:00
PLA_B04			25		26/07/2004 01:00
PLA_B04			23		26/07/2004 02:00
PLA_B04			23		26/07/2004 03:00
PLA_B04			23		26/07/2004 04:00
PLA_B04			24		26/07/2004 05:00
PLA_B04			28		26/07/2004 06:00
PLA_B04			30		26/07/2004 07:00
PLA_B04			34		26/07/2004 08:00
PLA_B04			37		26/07/2004 09:00
PLA_B04			38		26/07/2004 10:00
PLA_B04			32		27/07/2004 07:00
PLA_B04			33		27/07/2004 08:00
PLA_B04			38		27/07/2004 09:00
PLA_B04			39		27/07/2004 10:00
PLA_B04			40		27/07/2004 11:00
PLA_B04			40		27/07/2004 12:00
PLA_B04			38		27/07/2004 13:00
PLA_B04			39		27/07/2004 14:00
PLA_B04			40		27/07/2004 15:00
PLA_B04			39		27/07/2004 16:00
PLA_B04			39		27/07/2004 17:00
PLA_B04			36		27/07/2004 18:00
PLA_B04			38		27/07/2004 19:00
PLA_B04			44		27/07/2004 20:00
PLA_B04			44		27/07/2004 21:00
PLA_B04			42		27/07/2004 22:00
PLA_B04			35		27/07/2004 23:00
PLA_B04			28		28/07/2004 00:00
PLA_B04			25		28/07/2004 01:00
PLA_B04			24		28/07/2004 02:00
PLA_B04			23		28/07/2004 03:00
PLA_B04			23		28/07/2004 04:00
PLA_B04			24		28/07/2004 05:00
PLA_B04			27		28/07/2004 06:00
PLA_B04			31		28/07/2004 07:00
PLA_B04			35		28/07/2004 08:00
PLA_B04			40		28/07/2004 09:00
PLA_B04			42		28/07/2004 10:00
PLA_B04			45		28/07/2004 11:00
PLA_B04			43		28/07/2004 12:00
PLA_B04			43		28/07/2004 13:00
PLA_B04			43		28/07/2004 15:00
PLA_B04			42		28/07/2004 16:00
PLA_B04			43		28/07/2004 17:00
PLA_B04			40		28/07/2004 18:00
PLA_B04			40		28/07/2004 19:00
PLA_B04			45		28/07/2004 20:00
PLA_B04			46		28/07/2004 21:00
PLA_B04			43		28/07/2004 22:00
PLA_B04			36		28/07/2004 23:00
PLA_B04			29		29/07/2004 00:00
PLA_B04			26		29/07/2004 01:00
PLA_B04			24		29/07/2004 02:00
PLA_B04			23		29/07/2004 03:00
PLA_B04			23		29/07/2004 04:00
PLA_B04			24		29/07/2004 05:00
PLA_B04			28		29/07/2004 06:00
PLA_B04			31		29/07/2004 07:00
PLA_B04			35		29/07/2004 08:00
PLA_B04			38		29/07/2004 09:00
PLA_B04			41		29/07/2004 10:00
PLA_B04			42		29/07/2004 11:00
PLA_B04			41		29/07/2004 12:00
PLA_B04			42		29/07/2004 13:00
PLA_B04			41		29/07/2004 14:00
PLA_B04			41		29/07/2004 15:00
PLA_B04			42		29/07/2004 16:00
PLA_B04			41		29/07/2004 17:00
PLA_B04			37		29/07/2004 18:00
PLA_B04			38		29/07/2004 19:00
PLA_B04			44		29/07/2004 20:00
PLA_B04			45		29/07/2004 21:00
PLA_B04			41		29/07/2004 22:00
PLA_B04			34		29/07/2004 23:00
PLA_B04			28		30/07/2004 00:00
PLA_B04			24		30/07/2004 01:00
PLA_B04			23		30/07/2004 02:00
PLA_B04			23		30/07/2004 03:00
PLA_B04			22		30/07/2004 04:00
PLA_B04			24		30/07/2004 05:00
PLA_B04			27		30/07/2004 06:00
PLA_B04			32		30/07/2004 07:00
PLA_B04			34		30/07/2004 08:00
PLA_B04			38		30/07/2004 09:00
PLA_B04			39		30/07/2004 10:00
PLA_B04			40		30/07/2004 11:00
PLA_B04			40		30/07/2004 12:00
PLA_B04			38		30/07/2004 13:00
PLA_B04			40		30/07/2004 14:00
PLA_B04			39		30/07/2004 15:00
PLA_B04			38		30/07/2004 16:00
PLA_B04			38		30/07/2004 17:00
PLA_B04			36		30/07/2004 18:00
PLA_B04			38		30/07/2004 19:00
PLA_B04			44		30/07/2004 20:00
PLA_B04			42		30/07/2004 21:00
PLA_B04			40		30/07/2004 22:00
PLA_B04			35		30/07/2004 23:00
PLA_B04			30		31/07/2004 00:00
PLA_B04			26		31/07/2004 01:00
PLA_B04			24		31/07/2004 02:00
PLA_B04			23		31/07/2004 03:00
PLA_B04			23		31/07/2004 04:00
PLA_B04			23		31/07/2004 05:00
PLA_B04			24		31/07/2004 06:00
PLA_B04			25		31/07/2004 07:00
PLA_B04			29		31/07/2004 08:00
PLA_B04			35		31/07/2004 09:00
PLA_B04			33		31/07/2004 10:00
PLA_B04			33		31/07/2004 11:00
PLA_B04			34		31/07/2004 12:00
PLA_B04			33		31/07/2004 13:00
PLA_B04			33		31/07/2004 14:00
PLA_B04			32		31/07/2004 15:00
PLA_B04			33		31/07/2004 16:00
PLA_B04			33		31/07/2004 17:00
PLA_B04			31		31/07/2004 18:00
PLA_B04			34		31/07/2004 19:00
PLA_B04			42		31/07/2004 20:00
PLA_B04			42		31/07/2004 21:00
PLA_B04			40		31/07/2004 22:00
PLA_B04			36		31/07/2004 23:00
